"person_id","Name","birth_year","death_year","ceda_id","Target","first_year","last_year"
1385,Matthew Moggridge,"1,803","1,882",3,ESL,1869,1871
1392,J Monro,NA,NA,3,ESL,1854,1854
1394,Patrick Montgomery,NA,NA,3,ESL,1864,1867
1395,Robert Mortimer Montgomery,NA,NA,3,ESL,1863,1868
1396,John Moody,NA,NA,3,ESL,1868,1871
1404,Joseph Moore,NA,"1,856",3,ESL,1844,1856
1413,Alexander Morison,"1,779","1,866",3,ESL,1844,1855
1417,Edward Morris,NA,NA,3,ESL,1869,1869
1418,Edward Rowley Morris,"1,828","1,893",3,ESL,1870,1871
1419,Eugene Morris,NA,NA,3,ESL,1869,1871
1422,John Morris,"1,823","1,905",3,ESL,1869,1871
1423,Richard Morris,NA,NA,3,ESL,1869,1869
1426,Walter Morrison,"1,836","1,921",3,ESL,1870,1871
1439,J Muir,"1,810","1,882",3,ESL,1865,1869
1443,Friedrich Max Muller,"1,823","1,900",3,ESL,1865,1871
1444,Johan Muller,"1,801","1,858",3,ESL,1853,1858
1446,x Munro,NA,NA,3,ESL,1843,1857
1447,Francis Kerridge Munton,NA,NA,3,ESL,1870,1871
1448,Roderick Impey Murchison,"1,792","1,871",3,ESL,1860,1871
1452,John Murray,"1,808","1,892",3,ESL,1861,1870
1456,G N Mussabini,NA,NA,3,ESL,1851,1851
1457,N G Mussabini,NA,NA,3,ESL,1844,1844
1458,Dadabhai Naoroji,"1,825","1,917",3,ESL,1866,1867
1460,William Napier,"1,804","1,879",3,ESL,1861,1871
1462,William Donald Napier,NA,NA,3,ESL,1863,1868
1464,Davyd William Nash,"1,810","1,876",3,ESL,1848,1871
1465,Robert Lucas Nash,"1,818","1,871",3,ESL,1870,1871
1467,Alexander Nasmyth,"1,789","1,849",3,ESL,1844,1846
1469,Dominico Navoni,NA,NA,3,ESL,1844,1844
1470,J  Dormer Neale,NA,"1,884",3,ESL,1868,1871
1471,Francis G P Neison,NA,NA,3,ESL,1844,1853
1472,William Neison,NA,NA,3,ESL,1845,1852
1475,Robert Stirling (1) Newall,"1,812","1,889",3,ESL,1870,1871
1477,F W Newman,NA,NA,3,ESL,1843,1846
1483,Thomas Nicholas,NA,NA,3,ESL,1869,1869
1486,Brinsley Nicholson,"1,824","1,892",3,ESL,1855,1871
1487,Charles Nicholson,"1,808","1,903",3,ESL,1858,1865
1490,D Nicol,NA,NA,3,ESL,1862,1862
1491,J  Dyce Nicol,NA,NA,3,ESL,1862,1871
1492,Donald Nicoll,NA,NA,3,ESL,1868,1868
1494,Giustiniano Nicolucci,"1,819","1,904",3,ESL,1862,1871
1495,Sven Nilsson,"1,787","1,883",3,ESL,1860,1871
1504,Josiah Clark Nott,"1,804","1,873",3,ESL,1861,1871
1507,Thomas William Nunn,"1,825","1,909",3,ESL,1851,1851
1509,P O'Callaghan,NA,NA,3,ESL,1870,1871
1511,George O'Gorman,NA,NA,3,ESL,1846,1852
1512,Edward O'Riley,NA,NA,3,ESL,1860,1871
1514,William Ogilby,NA,NA,3,ESL,1845,1850
1518,Laurence Oliphant,"1,829","1,888",3,ESL,1860,1868
1519,Samuel Pasfield Oliver,"1,838","1,907",3,ESL,1868,1869
1520,Gustav Oppert,"1,836","1,908",3,ESL,1869,1871
1523,W  Billing Orton,NA,NA,3,ESL,1868,1871
1524,Sherard Osborn,"1,822","1,875",3,ESL,1867,1871
1526,Charles Otto,"1,795","1,879",3,ESL,1853,1871
1527,Frederick Ouvry,"1,814","1,881",3,ESL,1868,1871
1534,John Downes Owens,"1,809","1,865",3,ESL,1848,1848
1536,Thomas Page,NA,NA,3,ESL,1844,1844
1537,Arthur Paget,"1,851","1,928",3,ESL,1861,1861
1540,William Gifford Palgrave,"1,826","1,888",3,ESL,1868,1871
1548,Harry Parkes,"1,828","1,885",3,ESL,1862,1871
1556,Charles Pasley,"1,824","1,890",3,ESL,1848,1860
1560,Edmund Patterson,NA,NA,3,ESL,1860,1871
1569,C H Pearson,"1,830","1,894",3,ESL,1856,1862
1578,Francisco E Pereira,NA,NA,3,ESL,1865,1871
1583,Erskine Perry,"1,806","1,882",3,ESL,1853,1854
1584,George Michael Perry,NA,NA,3,ESL,1854,1856
1587,Josef Anton Maximilian Perty,"1,804","1,884",3,ESL,1860,1871
1589,Horace William Petherick,"1,839","1,919",3,ESL,1864,1871
1591,William Vesalius Pettigrew,NA,NA,3,ESL,1852,1856
1593,Arthur Phayre,"1,812","1,885",3,ESL,1862,1871
1595,Benjamin Phillips,NA,NA,3,ESL,1851,1853
1597,Philip Phoebus,"1,804","1,880",3,ESL,1861,1867
1598,Edward Pick,NA,NA,3,ESL,1861,1864
1599,Charles Pickering,"1,805","1,878",3,ESL,1861,1871
1600,Francois Jules Pictet,"1,809","1,872",3,ESL,1860,1871
1601,Jonathan S Pidgeon,NA,NA,3,ESL,1851,1851
1610,John Platts,"1,830","1,904",3,ESL,1869,1871
1616,Reginald Stuart Poole,"1,832","1,895",3,ESL,1866,1867
1617,George H Pope,NA,NA,3,ESL,1868,1871
1619,W H Pope,"1,825","1,879",3,ESL,1865,1868
1621,T Postans,NA,NA,3,ESL,1844,1844
1622,Joseph Legg Postlethwaite,NA,"1,871",3,ESL,1844,1871
1627,Thomas Prendergast,"1,806","1,886",3,ESL,1863,1868
1628,Joseph Prestwich,"1,812","1,896",3,ESL,1869,1871
1630,David S Price,NA,NA,3,ESL,1861,1871
1632,Lorenzo T C Price,NA,NA,3,ESL,1868,1871
1634,James Cowles Prichard,"1,786","1,849",3,ESL,1844,1849
1645,Alfred Pulford,"1,823","1,896",3,ESL,1866,1871
1647,Arthur Giles Puller,"1,833","1,885",3,ESL,1864,1871
1648,Robert Pulsford,"1,815","1,888",3,ESL,1860,1860
1654,Lambert Adolphe Jacques Quetelet,"1,796","1,874",3,ESL,1853,1871
1659,Charles Rafn,"1,795","1,864",3,ESL,1853,1864
1660,Henry Raikes,NA,NA,3,ESL,1855,1862
1664,George Ramsay,NA,NA,3,ESL,1843,1843
1665,George Dalhousie Ramsay,NA,NA,3,ESL,1862,1870
1666,John Ramsay,"1,814","1,892",3,ESL,1867,1871
1670,H  Fowler Ransford,NA,NA,3,ESL,1862,1867
1673,Charles Ratcliff,"1,815","1,885",3,ESL,1861,1871
1674,Henry Rawlinson,"1,810","1,895",3,ESL,1853,1871
1676,Richard Rayley,NA,NA,3,ESL,1845,1845
1677,W H Read,"1,819","1,909",3,ESL,1864,1869
1678,Charles Reade,"1,814","1,884",3,ESL,1864,1869
1681,Richard Thompson Reep,"1,807","1,894",3,ESL,1848,1855
1682,Richard Reeve,NA,NA,3,ESL,1844,1850
1684,Lestock Robert Reid,NA,"1,879",3,ESL,1861,1871
1685,Ernest Renan,"1,823","1,892",3,ESL,1861,1871
1687,Anders Retzius,"1,796","1,860",3,ESL,1854,1860
1695,Francis Richardson,"1,815","1,896",3,ESL,1863,1871
1698,Joseph Rickerby,NA,NA,3,ESL,1844,1844
1699,F W Ricketts,NA,NA,3,ESL,1858,1871
1703,Jonathan Rigg,NA,NA,3,ESL,1845,1845
1704,"x Ripon, De Grey and","1,827","1,909",3,ESL,1860,1871
1706,Carl Ritter,"1,779","1,859",3,ESL,1853,1859
1708,John Henry Rivett-Carnac,"1,839","1,923",3,ESL,1870,1871
1710,Charles Robert des Ruffieres,NA,"1,883",3,ESL,1853,1871
1711,A Roberts,NA,NA,3,ESL,1867,1867
1716,Archibald Robertson,NA,NA,3,ESL,1866,1866
1720,Thomas Valentine Robins,NA,NA,3,ESL,1866,1867
1721,Edward Robinson,"1,794","1,863",3,ESL,1852,1863
1723,G A Robinson,NA,NA,3,ESL,1863,1871
1724,George Augustus Robinson,"1,791","1,866",3,ESL,1853,1866
1729,Hamilton Roe,NA,NA,3,ESL,1843,1845
1731,Charles Rogers,NA,NA,3,ESL,1845,1854
1732,Frederick W Rogers,NA,NA,3,ESL,1847,1847
1733,George Rogers,"1,809","1,891",3,ESL,1867,1871
1734,John Rogers,NA,NA,3,ESL,1847,1856
1735,George Rolleston,"1,829","1,881",3,ESL,1860,1871
1738,James Rome,NA,NA,3,ESL,1861,1862
1739,Hyacinthe Ronay,"1,814","1,889",3,ESL,1865,1871
1742,x Rosehill,"1,843","1,891",3,ESL,1870,1871
1745,John George Clunies Ross,"1,823","1,871",3,ESL,1860,1871
1746,x Roth,NA,NA,3,ESL,1855,1871
1747,Richard Wellesley Rothman,NA,"1,856",3,ESL,1844,1856
1752,R W Rowbotham,NA,NA,3,ESL,1843,1843
1753,H R Rowcroft,NA,NA,3,ESL,1861,1862
1754,Harry Crommelin Rowcroft,"1,840","1,876",3,ESL,1861,1871
1763,A H Russell,"1,837","1,916",3,ESL,1860,1871
1768,George Augustus Frederick Ruxton,"1,821","1,848",3,ESL,1845,1848
1769,Edward Ryan,"1,793","1,875",3,ESL,1862,1871
1772,Alfred Sadler,NA,NA,3,ESL,1867,1869
1775,David Salomons,"1,797","1,873",3,ESL,1860,1871
1779,Alfred M Sanderson,NA,NA,3,ESL,1862,1866
1781,W  Walbank Sanderson,NA,NA,3,ESL,1869,1871
1782,Humfrey Sandwith,"1,822","1,881",3,ESL,1861,1867
1784,William Satter,NA,NA,3,ESL,1843,1844
1785,William Devonshire Saull,"1,783","1,855",3,ESL,1846,1855
1792,Carl Ritter von Scherzer,"1,821","1,903",3,ESL,1861,1871
1800,Robert  Herman Schomburgk,"1,804","1,865",3,ESL,1853,1865
1801,Henry R Schoolcraft,"1,793","1,864",3,ESL,1852,1852
1808,Frederick Henry Scott,NA,NA,3,ESL,1862,1862
1809,John (1) Scott,NA,NA,3,ESL,1866,1868
1811,Robert Scott,NA,NA,3,ESL,1843,1846
1813,Thomas Scott,NA,NA,3,ESL,1866,1871
1815,John Scouler,"1,804","1,871",3,ESL,1844,1871
1819,E J Selwyn,"1,822","1,893",3,ESL,1853,1862
1821,Carl Semper,"1,832","1,893",3,ESL,1870,1871
1825,George Sexton,NA,NA,3,ESL,1853,1853
1827,Henry Danby Seymour,"1,820",NA,3,ESL,1864,1867
1830,W Sharp,"1,805","1,896",3,ESL,1861,1862
1836,Norton Shaw,NA,"1,868",3,ESL,1858,1868
1838,William Wardrop Shaw,"1,816","1,895",3,ESL,1864,1869
1839,x Sheffield,"1,832","1,909",3,ESL,1865,1871
1843,Justin Shiel,"1,803","1,871",3,ESL,1862,1869
1844,John Joseph Shillinglaw,"1,831","1,905",3,ESL,1843,1845
1846,John Shortt,"1,822","1,889",3,ESL,1862,1871
1847,Charles Lionel Showers,"1,816","1,895",3,ESL,1862,1871
1850,James Kay Shuttleworth,"1,804","1,877",3,ESL,1860,1869
1854,P L Simmonds,NA,NA,3,ESL,1844,1844
1859,James Simpson,"1,817","1,899",3,ESL,1869,1871
1860,William Henry Simpson,"1,843","1,914",3,ESL,1867,1869
1864,Joseph Sister,NA,NA,3,ESL,1844,1844
1865,x Skardon,NA,NA,3,ESL,1844,1848
1869,Thomas Peyton Slapp,NA,NA,3,ESL,1844,1844
1870,Bath Charles Smart,"1,838","1,887",3,ESL,1861,1871
1871,J  Valentine Smedley,NA,NA,3,ESL,1868,1868
1873,Andrew Smith,"1,797","1,872",3,ESL,1844,1871
1874,D  Pye Smith,NA,NA,3,ESL,1844,1844
1875,Edward Osborne Smith,NA,"1,864",3,ESL,1861,1864
1881,John Smith,NA,NA,3,ESL,1860,1871
1888,Thomas James Smith,"1,827","1,896",3,ESL,1869,1871
1889,Thomas Southwood Smith,"1,788","1,861",3,ESL,1845,1847
1898,R  Brough Smyth,"1,830","1,889",3,ESL,1862,1862
1901,William Parker Snow,"1,817","1,895",3,ESL,1861,1868
1903,Samuel Reynolds Solly,"1,781","1,866",3,ESL,1861,1866
1904,William Somervell,NA,NA,3,ESL,1862,1871
1907,Henry Southey,"1,783","1,865",3,ESL,1850,1857
1911,G W Spence,NA,NA,3,ESL,1861,1862
1914,William Spence,"1,783","1,860",3,ESL,1843,1855
1916,William Henry Spencer,NA,NA,3,ESL,1863,1867
1917,T  Trevethan Spicer,NA,NA,3,ESL,1844,1844
1919,William Spottiswoode,"1,825","1,883",3,ESL,1861,1871
1924,Ephraim George Squier,"1,821","1,888",3,ESL,1852,1871
1926,George St Clair,"1,836","1,908",3,ESL,1863,1871
1928,Bayle St John,NA,NA,3,ESL,1844,1845
1929,James Augustus St John,"1,795","1,875",3,ESL,1844,1845
1930,Percy B St John,"1,821","1,889",3,ESL,1844,1847
1931,Spencer St John,"1,825","1,910",3,ESL,1862,1871
1932,Edward St Maur,NA,NA,3,ESL,1861,1862
1934,James Joseph Stainton,NA,NA,3,ESL,1854,1862
1936,William Edward Stanbridge,"1,821","1,894",3,ESL,1861,1871
1940,H I Staples,NA,NA,3,ESL,1859,1867
1943,Japetus Steenstrup,"1,813","1,897",3,ESL,1864,1871
1945,Carl (Karl) Steinhauer,"1,801","1,902",3,ESL,1863,1871
1947,William Frederick Cowell Stepney,"1,821","1,872",3,ESL,1866,1871
1949,N  Henry Stevens,NA,NA,3,ESL,1862,1871
1952,Alexander Patrick Stewart,"1,813","1,883",3,ESL,1844,1871
1953,Charles Edward Stewart,NA,NA,3,ESL,1869,1871
1963,x Strangford,"1,826","1,869",3,ESL,1862,1869
1967,Henry Stretton,NA,"1,890",3,ESL,1861,1862
1972,John James Sturz,"1,800","1,877",3,ESL,1844,1844
1973,J P Sutherland,NA,NA,3,ESL,1854,1871
1975,Edwin C Suttor,"1,818","1,898",3,ESL,1843,1845
1976,George Suttor,"1,774","1,859",3,ESL,1844,1844
1981,Richard Levinge Swift,"1,821","1,872",3,ESL,1866,1871
1983,Robert Swinhoe,"1,836","1,877",3,ESL,1861,1871
1985,J G Sylvester,NA,NA,3,ESL,1846,1846
1986,J J Sylvester,"1,814","1,897",3,ESL,1863,1863
1992,Robert Tait,"1,816","1,897",3,ESL,1854,1862
1993,James Talbot de Malahide,"1,805","1,883",3,ESL,1860,1871
1994,James Tanner,NA,NA,3,ESL,1867,1871
1995,x Tasmania,"1,803","1,879",3,ESL,1861,1861
2012,Richard Temple,"1,826","1,902",3,ESL,1865,1871
2014,John Tennant,"1,796","1,878",3,ESL,1863,1871
2015,James Emerson Tennent,"1,804","1,869",3,ESL,1858,1862
2022,Fred Thompson,NA,"1,893",3,ESL,1854,1855
2026,Richard John Thompson,NA,NA,3,ESL,1844,1844
2027,W Thompson (2),NA,NA,3,ESL,1866,1866
2028,Christian JÃ¼rgensen Thomsen,"1,788","1,865",3,ESL,1864,1865
2033,John Thomson,"1,837","1,921",3,ESL,1866,1871
2035,L E Threlkeld,"1,788","1,859",3,ESL,1854,1871
2037,John Thrupp,"1,817","1,870",3,ESL,1863,1870
2038,Edward Thurlow,NA,NA,3,ESL,1863,1871
2039,John Thurnam,"1,810","1,873",3,ESL,1852,1870
2040,Richard Hill Tiddeman,"1,842","1,917",3,ESL,1870,1871
2042,Samuel Timmins,"1,826","1,902",3,ESL,1866,1871
2044,x Tinsley,NA,NA,3,ESL,1851,1855
2047,C D Tolme,NA,NA,3,ESL,1856,1858
2049,James Tonnere,NA,NA,3,ESL,1844,1844
2050,William Tooke,"1,777","1,863",3,ESL,1844,1844
2063,Nicolas Trubner,"1,817","1,884",3,ESL,1857,1871
2067,Thomas Harrington Tuke,"1,826","1,888",3,ESL,1849,1871
2068,x Tumangung of Jehore,NA,NA,3,ESL,1866,1866
2071,Henry John Turner,NA,NA,3,ESL,1856,1856
2072,John Turner,NA,NA,3,ESL,1844,1844
2074,William Wadden Turner,"1,810","1,859",3,ESL,1852,1852
2076,John Twiner,NA,NA,3,ESL,1843,1845
2077,William Twining,NA,NA,3,ESL,1845,1845
2083,John Underwood,NA,NA,3,ESL,1860,1871
2086,John Ussher,NA,NA,3,ESL,1866,1868
2090,George Vaughan,NA,NA,3,ESL,1865,1868
2091,Jonas Daniel Vaughan,"1,825","1,891",3,ESL,1865,1871
2100,Carl Vogt,"1,817","1,895",3,ESL,1869,1871
2101,Benjamin Vulliamy,"1,780","1,854",3,ESL,1844,1844
2102,Thomas Francis Wade,"1,818","1,895",3,ESL,1864,1871
2104,x Wagstaff,NA,NA,3,ESL,1853,1856
2116,James Walker,"1,781","1,862",3,ESL,1845,1854
2117,James Sydney Walker,NA,"1,883",3,ESL,1854,1871
2120,Thomas Walker,"1,832","1,896",3,ESL,1854,1871
2121,Alfred Russel Wallace,"1,823","1,913",3,ESL,1866,1871
2123,Phillipp Alexander Walther,"1,812","1,887",3,ESL,1862,1871
2129,Stephen Henry Ward,"1,818","1,880",3,ESL,1847,1869
2132,Samuel Hibbert Ware,"1,782","1,848",3,ESL,1844,1844
2134,Edward Warner,"1,818","1,875",3,ESL,1862,1871
2135,Thomas T P  Bruce Warren,NA,NA,3,ESL,1867,1871
2136,W Warrington,NA,NA,3,ESL,1844,1844
2140,George Waterhouse,"1,810","1,888",3,ESL,1843,1845
2142,Samuel Watson,NA,NA,3,ESL,1862,1871
2144,John King Watts,"1,808","1,884",3,ESL,1855,1865
2145,Andrew Scott Waugh,"1,810","1,878",3,ESL,1862,1871
2148,George Webster,NA,NA,3,ESL,1844,1844
2150,John Webster,NA,"1,878",3,ESL,1861,1862
2152,Hermann Welcker,"1,822","1,897",3,ESL,1862,1871
2154,Mordaunt Wells,"1,817","1,885",3,ESL,1864,1867
2158,Reginald Sackville West,"1,817","1,896",3,ESL,1865,1868
2159,Hodder Michael Westropp,"1,820","1,885",3,ESL,1869,1871
2162,G F Whidbourne,"1,805","1,871",3,ESL,1846,1847
2163,James Whishaw,"1,808","1,879",3,ESL,1844,1871
2164,x White,NA,NA,3,ESL,1844,1844
2166,James T White,NA,NA,3,ESL,1862,1862
2167,M White,NA,NA,3,ESL,1844,1844
2177,x Wienecke,NA,NA,3,ESL,1862,1871
2178,A L Wigan,NA,NA,3,ESL,1847,1847
2182,John W Wilkins,NA,NA,3,ESL,1862,1862
2184,John Gardner Wilkinson,"1,797","1,875",3,ESL,1853,1871
2194,John (2) Williams,"1,792","1,858",3,ESL,1855,1855
2198,G Williamson,NA,NA,3,ESL,1858,1862
2205,David Wilson,NA,NA,3,ESL,1845,1845
2217,Henry Hoyte Winwood,"1,831","1,920",3,ESL,1869,1871
2223,Henry Drummond Wolff,"1,830","1,908",3,ESL,1862,1869
2228,James Wood,NA,NA,3,ESL,1857,1857
2231,Samuel Wood,NA,"1,879",3,ESL,1860,1871
2235,Robert Carr Woods,"1,816","1,875",3,ESL,1863,1871
2236,Joseph Hardman Worrall,"1,825","1,889",3,ESL,1848,1848
2238,Ferdinand Von Wrangell,"1,797","1,870",3,ESL,1853,1870
2242,Francis Beresford Wright,"1,837","1,911",3,ESL,1870,1871
2244,Thomas Wright,"1,810","1,877",3,ESL,1853,1871
2248,James Wyld,"1,812","1,887",3,ESL,1844,1854
2251,Ashton Yates,"1,781","1,863",3,ESL,1860,1862
2252,W  Holt Yates,"1,802","1,874",3,ESL,1844,1846
2253,James Yearsley,"1,805","1,869",3,ESL,1845,1845
2259,Arthur de Zeltner,NA,NA,3,ESL,1865,1871
1,Arthur William A Beckett,"1,844","1,909",4,ASL,1864,1867
3,Andrew Mercer Adam,NA,NA,4,ASL,1865,1867
4,H R Adam,NA,NA,4,ASL,1870,1871
6,Henry John Adams,NA,NA,4,ASL,1864,1869
11,William Adlam,NA,NA,4,ASL,1863,1866
12,Louis Agassiz,"1,807","1,873",4,ASL,1863,1871
13,Anastasius Agathides,"1,805","1,881",4,ASL,1867,1868
15,Joseph Agnew,NA,NA,4,ASL,1867,1870
17,William Baird Airston,NA,NA,4,ASL,1863,1867
19,Thomas Aitken,NA,NA,4,ASL,1863,1869
25,Frederick W Aley,NA,NA,4,ASL,1864,1867
26,J  McGrigor Allan,NA,NA,4,ASL,1866,1869
27,S  Stafford Allen,"1,840","1,870",4,ASL,1863,1870
29,George Allin,NA,NA,4,ASL,1867,1870
30,Charles Hamond Alpe,"1,837","1,882",4,ASL,1866,1869
31,Crewe Alston,"1,828","1,901",4,ASL,1866,1869
34,George Amner,"1,873","1,901",4,ASL,1868,1868
35,Edward C Anderson,NA,NA,4,ASL,1865,1866
36,John Anderson,NA,NA,4,ASL,1865,1867
37,Joseph Anderson,"1,832","1,916",4,ASL,1865,1871
44,William Arbuthnot,NA,NA,4,ASL,1868,1871
46,Richard Edward Arden,"1,804","1,894",4,ASL,1864,1867
47,Alexander Aria,NA,NA,4,ASL,1866,1866
48,William Armitage,"1,815","1,903",4,ASL,1864,1871
49,T  B Armitstead,NA,NA,4,ASL,1863,1865
52,Edward Arnold,NA,"1,872",4,ASL,1868,1871
53,Richard Arnold,"1,808","1,876",4,ASL,1866,1871
54,William Arthur,"1,819","1,901",4,ASL,1865,1870
55,Rodolph Arundell,"1,837","1,877",4,ASL,1863,1869
56,Isidore Ascher,"1,835","1,933",4,ASL,1869,1870
57,Charles Frederick Ash,NA,NA,4,ASL,1864,1871
58,James Ashbury,"1,834","1,895",4,ASL,1864,1868
59,John Ashbury,NA,NA,4,ASL,1863,1867
62,William Aspull,NA,NA,4,ASL,1865,1867
64,John Atcherley,NA,NA,4,ASL,1867,1867
65,Charles Atkins,NA,NA,4,ASL,1868,1871
68,George Atkinson,NA,NA,4,ASL,1869,1871
72,Alfred Aubert,NA,NA,4,ASL,1865,1867
78,Charles Cardale Babington,"1,808","1,895",4,ASL,1864,1871
79,William Babington,NA,NA,4,ASL,1864,1869
82,Carl Ernst von Baer,"1,792","1,876",4,ASL,1863,1871
85,Charles Henry Bagnall,NA,"1,869",4,ASL,1867,1869
86,Charles Stuart Bailey,"1,819","1,883",4,ASL,1865,1869
88,John Bailey (2),NA,NA,4,ASL,1863,1863
90,James Bain,"1,818","1,898",4,ASL,1865,1871
92,Benson Baker,NA,NA,4,ASL,1864,1866
93,J P Baker,NA,NA,4,ASL,1863,1869
101,Henry Barber,NA,NA,4,ASL,1865,1866
102,Robert Baring,NA,NA,4,ASL,1865,1866
105,Henry Walter Barlow,"1,830","1,867",4,ASL,1865,1867
106,Christopher J Barnard,NA,NA,4,ASL,1866,1869
107,Henry Thorowgood Barnes,NA,NA,4,ASL,1865,1868
111,Joseph Henry Barr,NA,NA,4,ASL,1863,1869
112,William Roby Barr,"1,832",NA,4,ASL,1863,1871
113,Thomas Squire Barrett,NA,NA,4,ASL,1865,1871
114,George William Barrington,"1,824","1,886",4,ASL,1865,1871
115,C M Barter,NA,NA,4,ASL,1867,1868
116,William Edward Bartlett,"1,836","1,908",4,ASL,1864,1871
117,Alfred Barton,"1,825","1,905",4,ASL,1864,1867
124,Ernest Bates,NA,NA,4,ASL,1866,1869
126,William Battye,NA,NA,4,ASL,1867,1871
127,Edwin Henry Baverstock,NA,NA,4,ASL,1866,1867
128,James Bainbridge Baxter,NA,NA,4,ASL,1865,1871
130,Samuel Beal,"1,825","1,889",4,ASL,1864,1869
131,John S Beale,NA,NA,4,ASL,1863,1867
134,Amos Beardsley,NA,NA,4,ASL,1863,1867
139,Hugh J C Beavan,NA,NA,4,ASL,1863,1866
140,R C Beavan,NA,NA,4,ASL,1865,1867
142,Alfred Becquet,NA,NA,4,ASL,1865,1871
145,Hermann Beigel,"1,830","1,879",4,ASL,1865,1871
150,C W  Bowdler Bell,"1,839",NA,4,ASL,1867,1869
155,Edward Bellamy,"1,837","1,889",4,ASL,1865,1871
156,Henry Walter Bellew,"1,834","1,892",4,ASL,1870,1871
157,William Painter Belliss,NA,NA,4,ASL,1865,1867
158,D Bellock,NA,NA,4,ASL,1867,1867
160,Adolph Bendir,"1,834",NA,4,ASL,1867,1871
161,Thomas Bendyshe,"1,827","1,886",4,ASL,1863,1871
163,Charles Bennett,NA,NA,4,ASL,1867,1871
165,John Bennett,"1,814","1,897",4,ASL,1865,1869
166,Thomas John Wesley Bennett,NA,NA,4,ASL,1866,1871
167,W F G Benson,NA,NA,4,ASL,1863,1869
168,William Ralph Benson,NA,NA,4,ASL,1868,1869
171,George Bertram,NA,NA,4,ASL,1864,1871
172,Camille Bertrand,NA,"1,863",4,ASL,1863,1863
173,x Best,NA,NA,4,ASL,1864,1869
176,John Henry Biddles,"1,821","1,903",4,ASL,1868,1869
178,John Bilderbeck,NA,NA,4,ASL,1865,1871
180,Theodor Bilharz,"1,825","1,862",4,ASL,1864,1871
181,Henry Corles Bingham,"1,801","1,868",4,ASL,1864,1868
185,James Bischoff,NA,NA,4,ASL,1865,1871
187,Andrew Black,"1,851","1,916",4,ASL,1870,1871
191,Alan Cornwall Blackstone,"1,833","1,899",4,ASL,1863,1864
194,T A Blakely,"1,827","1,868",4,ASL,1863,1868
195,Henry Jules Blanc,NA,NA,4,ASL,1865,1871
196,Sydney L Blanchard,NA,NA,4,ASL,1865,1867
197,Albert Taylor Bledsoe,"1,809","1,877",4,ASL,1863,1869
198,David Blellock,NA,NA,4,ASL,1866,1868
199,John Hillier Blount,"1,822","1,866",4,ASL,1864,1866
200,Frederick Edmund Blyth,"1,819","1,868",4,ASL,1865,1868
201,Henry S Boase,NA,NA,4,ASL,1863,1866
203,Anatoly Petrovich Bogdanoff,"1,834","1,896",4,ASL,1867,1871
204,Edward B Bogg,NA,NA,4,ASL,1863,1869
208,Charles W Bollaert,NA,NA,4,ASL,1866,1871
209,William Bollaert,"1,807","1,876",4,ASL,1863,1870
213,Charles Radcliffe Bond,NA,NA,4,ASL,1867,1869
214,Walter M Bond,NA,NA,4,ASL,1863,1865
216,W C Bonnerjee,"1,844","1,906",4,ASL,1866,1869
217,T  George Bonney,"1,833","1,923",4,ASL,1863,1869
218,Evert Julius Bonsdorff,"1,810","1,898",4,ASL,1868,1871
219,James Bonsor,NA,"1,881",4,ASL,1869,1871
220,James Bonwick,"1,817","1,906",4,ASL,1869,1871
221,Charles Booth,"1,840","1,916",4,ASL,1865,1868
222,W W Boreham,"1,804","1,887",4,ASL,1863,1869
223,Cunningham Borthwick,"1,813","1,885",4,ASL,1865,1871
224,Joseph Bosworth,"1,788","1,876",4,ASL,1864,1867
226,x Boucher de Crevecoeur de Perthes,"1,788","1,868",4,ASL,1863,1868
227,x Boudin,"1,806","1,867",4,ASL,1863,1867
228,George Boulton,NA,NA,4,ASL,1863,1869
229,Brasseur de Bourbourg,"1,814","1,874",4,ASL,1866,1871
232,Sydney Edward Bouverie Bouverie-Pusey,"1,839","1,911",4,ASL,1863,1871
236,Thomas William Bowman,NA,"1,893",4,ASL,1866,1869
238,William Henry Wentworth Bowyer,"1,807","1,872",4,ASL,1866,1869
241,William Binnington Boyce,"1,804","1,889",4,ASL,1865,1866
242,Jacob Boys,"1,796","1,884",4,ASL,1863,1871
243,Edward William Brabrook,"1,839","1,930",4,ASL,1864,1871
244,Frederick Braby,"1,830","1,911",4,ASL,1865,1871
249,Antonio Brady,"1,811","1,881",4,ASL,1864,1871
251,P A Brady,NA,NA,4,ASL,1867,1871
253,George M Braggiotti,NA,NA,4,ASL,1863,1867
255,Charles Brainsford,NA,NA,4,ASL,1863,1866
256,Thomas Brankstone,NA,NA,4,ASL,1867,1869
257,Frank William Breach,NA,NA,4,ASL,1869,1869
258,A C Brebner,NA,"1,873",4,ASL,1867,1871
259,James Brebner,"1,793","1,874",4,ASL,1863,1871
261,Charles Brett,NA,"1,878",4,ASL,1865,1871
263,J S Brickwood,NA,NA,4,ASL,1864,1866
267,John Brinton,"1,827","1,914",4,ASL,1864,1865
270,Bernard Edward Brodhurst,"1,822","1,900",4,ASL,1863,1865
272,David Brodie,"1,821","1,909",4,ASL,1866,1869
274,P B Brodie,NA,NA,4,ASL,1863,1865
275,Frederick Brome,NA,"1,870",4,ASL,1864,1870
277,James Brooke,"1,803","1,868",4,ASL,1864,1868
279,Henry (2) Brookes,NA,NA,4,ASL,1864,1866
280,William Brookes,NA,NA,4,ASL,1865,1867
